Ticker,Event_ID,Ticker_BB,Company_Name,Fiscal_Year,Fiscal_Quarter,Fiscal_Quarter_BB,Mgmt_Guidance_Date,Earnings_Announcement_Date,Announcement_Time,Mgmt_Guidance_EPS,Mgmt_Guidance_Type,Guidance_Range_Low,Guidance_Range_High,Analyst_Consensus_EPS,Num_Analysts,Disagreement_Gap,Disagreement_Pct,Actual_EPS,Surprise_EPS,Surprise_Pct,EPS_Beat_Miss,CAR_0_1,CAR_2_60,BHAR_2_60,Market_Cap,Sector,Std_Actual_EPS,Std_Guidance_EPS,Std_Consensus_EPS,Std_Disagreement_Gap,Std_Disagreement_Pct,Std_Surprise_EPS,Std_Surprise_Pct
KR US,KR US|45463,KR US Equity,Kroger Co/The,2025,Q1 25 ,2025Q1,,2024-06-20,14:00,1.3,,,,1.345,,-0.04499999999999993,-0.03345724907063192,1.43,0.08499999999999996,0.06319702602230481,Beat,-0.030067000000000003,0.07708300000000001,0.07907258839762177,37513.3341,Consumer Staples,0.027510580992689496,0.02500961908426318,0.025875336667949212,-0.000865717583686032,-0.033457249070631925,0.0016352443247402842,0.06319702602230481
LEN US,LEN US|45460,LEN US Equity,Lennar Corp,2024,Q2 24 ,2024Q2,,2024-06-17,22:30,3.45,,,,3.242,,0.20800000000000018,0.0641579272054288,3.38,0.1379999999999999,0.04256631708821712,Beat,-0.05102399999999999,0.20271100000000014,0.21594466485045405,42754.4158,Consumer Discretionary,0.02267844514433019,0.023148117085189098,0.021752520460922624,0.0013955966242664743,0.0641579272054288,0.0009259246834075648,0.04256631708821719
A US,A US|45441,A US Equity,Agilent Technologies Inc,2024,Q2 24 ,2024Q2,,2024-05-29,22:05,1.05,,,,1.193,,-0.14300000000000002,-0.11986588432523052,1.22,0.026999999999999913,0.022632020117351142,Beat,-0.10183900000000001,-0.005422000000000026,-0.009791643290522956,43433.7236,Health Care,0.008231563322312934,0.0070845422036299845,0.008049389379933878,-0.0009648471763038938,-0.11986588432523058,0.00018217394237905575,0.02263202011735109
ROST US,ROST US|45435,ROST US Equity,Ross Stores Inc,2025,Q1 25 ,2025Q1,,2024-05-23,22:01,1.47,,,,1.349,,0.121,0.08969607116382505,1.46,0.11099999999999999,0.08228317272053372,Beat,0.08086600000000001,-0.0028510000000000167,-0.005516879506876515,44078.7513,Consumer Discretionary,0.011101817352292601,0.011177857197171319,0.01025777507413885,0.0009200821230324688,0.08969607116382503,0.0008440422781537515,0.08228317272053362
WBD US,WBD US|45421,WBD US Equity,Warner Bros Discovery Inc,2024,Q1 24 ,2024Q1,,2024-05-09,13:07,-0.4,,,,-0.241,,-0.15900000000000003,-0.6597510373443984,-0.4,-0.15900000000000003,-0.6597510373443984,Miss,0.037359,0.001274000000000064,-0.01783919573749948,19111.0121,Communication Services,-0.05128205128205129,-0.05128205128205129,-0.030897435897435897,-0.02038461538461539,-0.6597510373443985,-0.02038461538461539,-0.6597510373443985
EQIX US,EQIX US|45420,EQIX US Equity,Equinix Inc,2024,Q1 24 ,2024Q1,,2024-05-08,22:09,2.44,,,,5.956,,-3.5160000000000005,-0.5903290799194091,5.81,-0.1460000000000008,-0.024513096037609265,Miss,0.082888,-0.02924500000000001,-0.033900278797728944,67560.1683,Real Estate,0.008161602539789568,0.0034275921165381317,0.008366696166434883,-0.004939104049896751,-0.5903290799194091,-0.00020509362664531544,-0.02451309603760925
MSI US,MSI US|45414,MSI US Equity,Motorola Solutions Inc,2024,Q1 24 ,2024Q1,,2024-05-02,22:10,-0.23,,,,2.526,,-2.756,-1.0910530482977039,2.81,0.28400000000000025,0.11243072050673011,Beat,0.030890000000000004,0.035242,0.03680346624067443,55817.3855,Information Technology,0.008363095238095239,-0.0006845238095238096,0.007517857142857142,-0.008202380952380952,-1.0910530482977039,0.0008452380952380968,0.11243072050673023
LYV US,LYV US|45414,LYV US Equity,Live Nation Entertainment Inc,2024,Q1 24 ,2024Q1,,2024-05-02,22:07,-0.56,,,,-0.211,,-0.3490000000000001,-1.6540284360189579,-0.53,-0.31900000000000006,-1.5118483412322279,Miss,0.039328,-0.07346299999999997,-0.0821518967020699,20605.619,Communication Services,-0.005936379928315413,-0.0062724014336917565,-0.0023633512544802867,-0.003909050179211469,-1.6540284360189572,-0.003573028673835126,-1.5118483412322277
DLR US,DLR US|45414,DLR US Equity,Digital Realty Trust Inc,2024,Q1 24 ,2024Q1,,2024-05-02,22:05,0.87,,,,1.626,,-0.7559999999999999,-0.46494464944649444,1.67,0.04400000000000004,0.027060270602706053,Beat,0.042778000000000004,-0.04052299999999997,-0.04570374090303453,43888.6854,Real Estate,0.012102326255525762,0.006304804695992463,0.01178346256975143,-0.005478657873758967,-0.4649446494464944,0.00031886368577433225,0.027060270602706094
MNST US,MNST US|45414,MNST US Equity,Monster Beverage Corp,2024,Q1 24 ,2024Q1,,2024-05-02,22:04,0.42,,,,0.436,,-0.016000000000000014,-0.03669724770642205,0.42,-0.016000000000000014,-0.03669724770642205,Miss,0.0056019999999999985,-0.145559,-0.14546787289925456,55715.664,Consumer Staples,0.007844602166604408,0.007844602166604408,0.008143444153903624,-0.0002988419872992157,-0.036697247706422034,-0.0002988419872992157,-0.036697247706422034
CF US,CF US|45413,CF US Equity,CF Industries Holdings Inc,2024,Q1 24 ,2024Q1,,2024-05-01,23:00,1.03,,,,1.493,,-0.4630000000000001,-0.3101138647019424,1.03,-0.4630000000000001,-0.3101138647019424,Miss,-0.070964,-0.09211499999999996,-0.10106317894956551,14873.0436,Materials,0.013042927694061037,0.013042927694061037,0.018905913638090417,-0.00586298594402938,-0.31011386470194247,-0.00586298594402938,-0.31011386470194247
CTSH US,CTSH US|45413,CTSH US Equity,Cognizant Technology Solutions,2024,Q1 24 ,2024Q1,,2024-05-01,22:01,1.1,,,,1.11,,-0.010000000000000009,-0.009009009009009016,1.12,0.010000000000000009,0.009009009009009016,Beat,0.0033310000000000006,0.028591000000000016,0.02644951673943874,32656.0227,Information Technology,0.01705237515225335,0.01674786845310597,0.01690012180267966,-0.00015225334957369094,-0.009009009009009028,0.00015225334957369094,0.009009009009009028
WEC US,WEC US|45413,WEC US Equity,WEC Energy Group Inc,2024,Q1 24 ,2024Q1,,2024-05-01,13:00,1.97,,,,1.911,,0.05899999999999994,0.030873888016745128,1.97,0.05899999999999994,0.030873888016745128,Beat,-0.00038899999999999937,-0.05503399999999999,-0.059545008709427805,26078.0032,Utilities,0.02383833494675702,0.02383833494675702,0.0231243949661181,0.0007139399806389175,0.030873888016745236,0.0007139399806389175,0.030873888016745236
IDXX US,IDXX US|45413,IDXX US Equity,IDEXX Laboratories Inc,2024,Q1 24 ,2024Q1,,2024-05-01,12:30,2.84,,,,2.673,,0.16699999999999982,0.06247661803217352,2.81,0.137,0.0512532734754957,Beat,-0.039259999999999996,-0.075388,-0.08462658975292847,40943.1234,Health Care,0.005702573260816625,0.005763454825878723,0.005424547447033038,0.00033890737884568513,0.06247661803217352,0.00027802581378358684,0.0512532734754958
OKE US,OKE US|45412,OKE US Equity,ONEOK Inc,2024,Q1 24 ,2024Q1,,2024-04-30,22:15,1.09,,,,1.157,,-0.06699999999999995,-0.05790838375108034,1.09,-0.06699999999999995,-0.05790838375108034,Miss,-0.024772000000000002,-0.024414999999999996,-0.028709790726855866,47519.9418,Energy,0.013387374109555393,0.013387374109555393,0.014210267747482191,-0.0008228936379267981,-0.057908383751080296,-0.0008228936379267981,-0.057908383751080296
PCAR US,PCAR US|45412,PCAR US Equity,PACCAR Inc,2024,Q1 24 ,2024Q1,,2024-04-30,14:00,2.28,,,,2.194,,0.08599999999999985,0.03919781221513211,2.27,0.07600000000000007,0.03463992707383777,Beat,-0.044971000000000004,-0.18246400000000002,-0.19510492091282605,59548.5828,Industrials,0.019975360788454768,0.02006335797254488,0.01930658218936994,0.0007567757831749393,0.03919781221513223,0.0006687785990848287,0.03463992707383771
PYPL US,PYPL US|45412,PYPL US Equity,PayPal Holdings Inc,2024,Q1 24 ,2024Q1,,2024-04-30,13:31,0.83,,,,1.212,,-0.382,-0.3151815181518152,1.08,-0.1319999999999999,-0.10891089108910883,Miss,0.0067989999999999995,-0.2007139999999999,-0.20796447273262153,70516.5771,Financials,0.016121809225257504,0.01238990894163308,0.018092252575011198,-0.005702343633378118,-0.3151815181518152,-0.0019704433497536936,-0.10891089108910884
ROP US,ROP US|45408,ROP US Equity,Roper Technologies Inc,2024,Q1 24 ,2024Q1,,2024-04-26,12:55,3.57,,,,4.34,,-0.77,-0.1774193548387097,4.41,0.07000000000000028,0.01612903225806458,Beat,-0.063736,0.025141000000000004,0.026538614070532818,57835.939,Information Technology,0.008160470753687017,0.006606095372032346,0.00803093947188246,-0.0014248440998501132,-0.1774193548387096,0.00012953128180455756,0.016129032258064734
LYB US,LYB US|45408,LYB US Equity,LyondellBasell Industries NV,2024,Q1 24 ,2024Q1,,2024-04-26,12:30,1.45,,,,1.389,,0.06099999999999994,0.04391648668106547,1.53,0.14100000000000001,0.10151187904967604,Beat,0.006913,-0.10744699999999999,-0.11239438269828816,32348.4666,Materials,0.01534911717495987,0.014546548956661316,0.013934590690208666,0.0006119582664526491,0.04391648668106556,0.0014145264847512037,0.10151187904967603
GWW US,GWW US|45407,GWW US Equity,WW Grainger Inc,2024,Q1 24 ,2024Q1,,2024-04-25,14:00,9.715447,,,,9.633,,0.08244700000000016,0.008558808263261723,9.62,-0.0129999999999999,-0.0013495276653171288,Miss,-0.036205999999999995,-0.05083100000000004,-0.05833352236225009,47085.3359,Industrials,0.010038400534268301,0.010137998789548375,0.010051965940395691,8.603284915268371e-05,0.00855880826326169,-1.3565406127390503e-05,-0.0013495276653172291
TSCO US,TSCO US|45407,TSCO US Equity,Tractor Supply Co,2024,Q1 24 ,2024Q1,,2024-04-25,13:55,0.368,,,,0.343,,0.024999999999999967,0.07288629737609319,0.37,0.02699999999999997,0.07871720116618065,Beat,0.054526000000000005,-0.089801,-0.10142534696295757,27860.5468,Consumer Discretionary,0.007166931391159493,0.007128191221477551,0.006643939100453261,0.00048425212102428967,0.07288629737609321,0.0005229922907062324,0.07871720116618061
ETR US,ETR US|45406,ETR US Equity,Entergy Corp,2024,Q1 24 ,2024Q1,,2024-04-24,12:30,0.175,,,,0.712,,-0.5369999999999999,-0.7542134831460673,0.54,-0.17199999999999993,-0.2415730337078651,Miss,0.007672000000000001,-0.06327699999999999,-0.07081578897041085,22855.3831,Utilities,0.010076506810972196,0.003265534614666915,0.01328606083224482,-0.010020526217577905,-0.7542134831460674,-0.003209554021272624,-0.2415730337078651
KMI US,KMI US|45399,KMI US Equity,Kinder Morgan Inc,2024,Q1 24 ,2024Q1,,2024-04-17,22:05,0.33,,,,0.341,,-0.01100000000000001,-0.03225806451612906,0.34,-0.0010000000000000009,-0.0029325513196480964,Miss,0.037222,-0.004739999999999989,-0.007091559496340993,39260.6548,Energy,0.01921989824759751,0.018654607122668174,0.019276427360090446,-0.0006218202374222714,-0.03225806451612898,-5.652911249293471e-05,-0.002932551319648138
BK US,BK US|45398,BK US Equity,Bank of New York Mellon Corp/T,2024,Q1 24 ,2024Q1,,2024-04-16,12:32,1.26,,,,1.191,,0.06899999999999995,0.05793450881612086,1.29,0.09899999999999998,0.0831234256926952,Beat,-0.0034289999999999998,0.001574000000000021,-0.00032016488486141803,41561.9559,Financials,0.0234162279905609,0.022871664548919948,0.021619168633145763,0.001252495915774185,0.05793450881612078,0.0017970593574151358,0.08312342569269507
STT US,STT US|45394,STT US Equity,State Street Corp,2024,Q1 24 ,2024Q1,,2024-04-12,13:31,1.38,,,,1.498,,-0.1180000000000001,-0.07877169559412557,1.69,0.19199999999999995,0.12817089452603467,Beat,0.040527,-0.10276900000000001,-0.11021829525345506,22316.6493,Financials,0.02286564740901096,0.01867135705587877,0.020267893383845218,-0.0015965363279664482,-0.07877169559412563,0.0025977540251657417,0.1281708945260347
LEN US,LEN US|45364,LEN US Equity,Lennar Corp,2024,Q1 24 ,2024Q1,,2024-03-13,21:30,2.57,,,,2.212,,0.35799999999999965,0.16184448462929457,2.57,0.35799999999999965,0.16184448462929457,Beat,-0.074697,0.012578999999999983,0.003410261932061953,45761.8397,Consumer Discretionary,0.016114307498608024,0.016114307498608024,0.013869590734210487,0.0022447167643975374,0.1618444846292947,0.0022447167643975374,0.1618444846292947
KR US,KR US|45358,KR US Equity,Kroger Co/The,2024,Q4 24 ,2024Q4,,2024-03-07,14:00,1.01,,,,1.116,,-0.1060000000000001,-0.09498207885304667,1.34,0.22399999999999998,0.20071684587813615,Beat,0.10367900000000001,-0.09160199999999998,-0.09122751099712378,36323.6898,Consumer Staples,0.02653990889285007,0.020003961180431767,0.022103386809269165,-0.0020994256288373973,-0.09498207885304676,0.004436522083580904,0.20071684587813604
ROST US,ROST US|45356,ROST US Equity,Ross Stores Inc,2024,Q4 24 ,2024Q4,,2024-03-05,22:01,1.83,,,,1.654,,0.17600000000000016,0.1064087061668683,1.82,0.16600000000000015,0.10036275695284169,Beat,-0.007352999999999999,-0.10758999999999996,-0.11098115076380044,50486.4732,Consumer Discretionary,0.012136569751933848,0.0122032542011203,0.011029607895438782,0.001173646305681517,0.10640870616686839,0.001106961856495066,0.10036275695284165
MNST US,MNST US|45350,MNST US Equity,Monster Beverage Corp,2023,Q4 23 ,2023Q4,,2024-02-28,22:10,0.35,,,,0.383,,-0.03300000000000003,-0.08616187989556143,0.38,-0.0030000000000000027,-0.007832898172323766,Miss,0.049677000000000006,-0.14894800000000002,-0.1461561675458326,58379.164,Consumer Staples,0.006772411334877919,0.006237747282124399,0.00682587774015327,-0.0005881304580288719,-0.08616187989556136,-5.346640527535175e-05,-0.007832898172323724
A US,A US|45349,A US Equity,Agilent Technologies Inc,2024,Q1 24 ,2024Q1,,2024-02-27,22:05,1.19,,,,1.224,,-0.03400000000000003,-0.027777777777777804,1.29,0.06600000000000006,0.05392156862745103,Beat,0.041551,0.069418,0.07026432249433356,38531.7911,Health Care,0.009810631987223362,0.009050117879686667,0.009308692676249144,-0.0002585747965624767,-0.02777777777777783,0.0005019393109742185,0.05392156862745097
OKE US,OKE US|45348,OKE US Equity,ONEOK Inc,2023,Q4 23 ,2023Q4,,2024-02-26,22:15,1.18,,,,1.153,,0.026999999999999913,0.023417172593234965,1.18,0.026999999999999913,0.023417172593234965,Beat,0.021231,0.07172599999999998,0.07720170368874735,42508.7271,Energy,0.016171029190078113,0.016171029190078113,0.015801014115389887,0.00037001507468822567,0.02341717259323489,0.00037001507468822567,0.02341717259323489
WBD US,WBD US|45345,WBD US Equity,Warner Bros Discovery Inc,2023,Q4 23 ,2023Q4,,2024-02-23,13:00,-0.16,,,,-0.045,,-0.115,-2.555555555555556,-0.16,-0.115,-2.555555555555556,Miss,-0.102961,-0.08931300000000002,-0.10809248611114497,23312.6875,Communication Services,-0.016736401673640166,-0.016736401673640166,-0.004707112970711296,-0.01202928870292887,-2.555555555555556,-0.01202928870292887,-2.555555555555556
LYV US,LYV US|45344,LYV US Equity,Live Nation Entertainment Inc,2023,Q4 23 ,2023Q4,,2024-02-22,22:07,-1.441322,,,,-1.041,,-0.40032200000000007,-0.38455523535062447,-1.82,-0.7790000000000001,-0.7483189241114315,Miss,0.02314,-0.023545000000000024,-0.033294823689583364,21005.6728,Communication Services,-0.019956140350877193,-0.015803969298245613,-0.011414473684210525,-0.004389495614035089,-0.3845552353506245,-0.008541666666666668,-0.7483189241114315
ETR US,ETR US|45344,ETR US Equity,Entergy Corp,2023,Q4 23 ,2023Q4,,2024-02-22,12:30,2.33,,,,0.261,,2.069,7.9272030651340994,0.26,-0.0010000000000000009,-0.003831417624521076,Miss,-0.009323000000000003,0.06931799999999999,0.07331421548521022,21411.9928,Utilities,0.00513529527947857,0.04602014615840411,0.005155046415168872,0.04086509974323523,7.927203065134099,-1.975113569030202e-05,-0.003831417624521039
DLR US,DLR US|45337,DLR US Equity,Digital Realty Trust Inc,2023,Q4 23 ,2023Q4,,2024-02-15,22:05,0.06,,,,1.649,,-1.589,-0.9636143117040631,1.63,-0.019000000000000128,-0.011522134627046772,Miss,-0.03992000000000001,0.023857999999999987,0.018176594837876037,43995.3545,Real Estate,0.01146031076425508,0.0004218519299725796,0.011593897208746397,-0.011172045278773819,-0.9636143117040631,-0.0001335864444913168,-0.011522134627046687
CF US,CF US|45336,CF US Equity,CF Industries Holdings Inc,2023,Q4 23 ,2023Q4,,2024-02-14,22:30,1.44,,,,1.601,,-0.16100000000000003,-0.10056214865708935,1.44,-0.16100000000000003,-0.10056214865708935,Miss,-0.012105999999999999,-0.07342399999999999,-0.08046471365791297,14715.1717,Materials,0.018696442482472084,0.018696442482472084,0.020786808621137368,-0.002090366138665284,-0.10056214865708941,-0.002090366138665284,-0.10056214865708941
EQIX US,EQIX US|45336,EQIX US Equity,Equinix Inc,2023,Q4 23 ,2023Q4,,2024-02-14,22:05,2.41,,,,5.385,,-2.9749999999999996,-0.5524605385329618,5.54,0.15500000000000025,0.028783658310120752,Beat,0.034965,-0.2574430000000001,-0.2386814358568834,78174.8495,Real Estate,0.0066532161214392085,0.0028942691069798725,0.006467070183023491,-0.003572801076043618,-0.5524605385329618,0.00018614593841571794,0.028783658310120707
MSI US,MSI US|45330,MSI US Equity,Motorola Solutions Inc,2023,Q4 23 ,2023Q4,,2024-02-08,22:10,3.58,,,,3.643,,-0.06299999999999972,-0.01729343947296177,3.9,0.2570000000000001,0.07054625308811423,Beat,0.0024829999999999995,0.009601,0.008402935317916027,54426.0456,Information Technology,0.011892781996157717,0.01091696398621657,0.011109078156923732,-0.00019211417070716212,-0.017293439472961757,0.0007837038392339846,0.07054625308811435
PYPL US,PYPL US|45329,PYPL US Equity,PayPal Holdings Inc,2023,Q4 23 ,2023Q4,,2024-02-07,22:16,1.3,,,,1.361,,-0.06099999999999994,-0.04481998530492281,1.14,-0.22100000000000009,-0.1623806024981632,Miss,-0.12875899999999998,0.163639,0.1709818311369311,68688.3137,Financials,0.01789358028566944,0.020404959974886203,0.021362423481400095,-0.000957463506513892,-0.04481998530492289,-0.0034688431957306566,-0.16238060249816322
CTSH US,CTSH US|45328,CTSH US Equity,Cognizant Technology Solutions,2023,Q4 23 ,2023Q4,,2024-02-06,22:01,1.12,,,,1.034,,0.08600000000000008,0.0831721470019343,1.18,0.1459999999999999,0.1411992263056092,Beat,-0.0051730000000000005,-0.1776020000000001,-0.16619777687304593,38904.5994,Information Technology,0.01520814537955922,0.014434849851785024,0.013326459595308674,0.0011083902564763496,0.0831721470019342,0.0018816857842505457,0.14119922630560913
IDXX US,IDXX US|45327,IDXX US Equity,IDEXX Laboratories Inc,2023,Q4 23 ,2023Q4,,2024-02-05,12:30,2.34,,,,2.122,,0.21799999999999997,0.10273327049952874,2.32,0.19799999999999995,0.09330819981149857,Beat,0.077216,-0.147587,-0.1448921033691335,43779.8742,Health Care,0.00440110786508328,0.004439048450127101,0.004025496073149448,0.0004135523769776524,0.1027332704995286,0.00037561179193383153,0.09330819981149856
GWW US,GWW US|45324,GWW US Equity,WW Grainger Inc,2023,Q4 23 ,2023Q4,,2024-02-02,14:00,7.979798,,,,8.045,,-0.0652020000000002,-0.008104661280298348,8.33,0.28500000000000014,0.035425730267246755,Beat,0.018868,-0.048504000000000005,-0.050637092169808495,45794.4522,Industrials,0.009028440128327408,0.008648874967484609,0.008719543917454262,-7.066894996965271e-05,-0.008104661280298369,0.00030889621087314655,0.03542573026724673
LYB US,LYB US|45324,LYB US Equity,LyondellBasell Industries NV,2023,Q4 23 ,2023Q4,,2024-02-02,12:30,0.56,,,,1.306,,-0.746,-0.5712098009188361,1.26,-0.04600000000000004,-0.03522205206738135,Miss,-0.022929999999999996,0.07223600000000002,0.0749617880421043,30687.8673,Materials,0.013317831096078639,0.005919036042701617,0.013804037628157701,-0.007885001585456084,-0.5712098009188361,-0.00048620653207906255,-0.035222052067381396
TSCO US,TSCO US|45323,TSCO US Equity,Tractor Supply Co,2023,Q4 23 ,2023Q4,,2024-02-01,13:45,0.458,,,,0.445,,0.013000000000000012,0.02921348314606744,0.46,0.015000000000000013,0.03370786516853935,Beat,0.014237999999999997,0.11625900000000002,0.12241273691632637,24282.4502,Consumer Discretionary,0.010240427426536065,0.010195903829029386,0.009906500445235975,0.0002894033837934108,0.029213483146067448,0.0003339269813000898,0.0337078651685394
WEC US,WEC US|45323,WEC US Equity,WEC Energy Group Inc,2023,Q4 23 ,2023Q4,,2024-02-01,13:00,0.69,,,,1.086,,-0.39600000000000013,-0.3646408839779006,1.1,0.014000000000000012,0.0128913443830571,Beat,-0.034124999999999996,0.028293999999999996,0.02677258881885236,25474.4927,Utilities,0.013620604259534423,0.008543833580980683,0.013447251114413077,-0.004903417533432394,-0.3646408839779007,0.00017335314512134659,0.012891344383057043
ROP US,ROP US|45322,ROP US Equity,Roper Technologies Inc,2023,Q4 23 ,2023Q4,,2024-01-31,12:55,3.64,,,,4.34,,-0.6999999999999997,-0.1612903225806451,4.37,0.03000000000000025,0.006912442396313422,Beat,-0.023818000000000002,-0.04897500000000003,-0.050090610971188276,59988.0962,Information Technology,0.007781754723364852,0.006481827732962943,0.007728333066225047,-0.0012465053332621039,-0.1612903225806451,5.342165713980492e-05,0.006912442396313423
PCAR US,PCAR US|45314,PCAR US Equity,PACCAR Inc,2023,Q4 23 ,2023Q4,,2024-01-23,14:00,2.7,,,,2.226,,0.4740000000000002,0.21293800539083568,2.69,0.46399999999999997,0.20844564240790656,Beat,0.034828,0.11724299999999996,0.12754022036036528,50785.4335,Industrials,0.027706251931197856,0.027809249150272945,0.022927180966113913,0.004882068184159032,0.21293800539083577,0.004779070965083943,0.20844564240790658
STT US,STT US|45310,STT US Equity,State Street Corp,2023,Q4 23 ,2023Q4,,2024-01-19,13:31,0.56,,,,1.835,,-1.275,-0.6948228882833787,2.04,0.20500000000000007,0.11171662125340603,Beat,-0.014138,-0.027342000000000036,-0.031056013026142137,22930.8407,Financials,0.027452563584981833,0.007535997846857758,0.0246938500874714,-0.01715785224061364,-0.6948228882833787,0.0027587134975104316,0.1117166212534061
KMI US,KMI US|45308,KMI US Equity,Kinder Morgan Inc,2023,Q4 23 ,2023Q4,,2024-01-17,22:05,0.27,,,,0.298,,-0.02799999999999997,-0.09395973154362407,0.28,-0.01799999999999996,-0.06040268456375826,Miss,-0.032106,-0.008596999999999999,-0.01028225156340934,39609.8315,Energy,0.015712682379349047,0.015151515151515152,0.016722783389450054,-0.0015712682379349016,-0.093959731543624,-0.0010101010101010062,-0.06040268456375816
BK US,BK US|45303,BK US Equity,Bank of New York Mellon Corp/T,2023,Q4 23 ,2023Q4,,2024-01-12,12:31,0.220223,,,,1.104,,-0.883777,-0.8005226449275362,1.28,0.17599999999999993,0.1594202898550724,Beat,0.052929000000000004,-0.05879699999999999,-0.06337496100876461,40553.2339,Financials,0.024274606485871424,0.004176427081357861,0.020936848094064105,-0.016760421012706243,-0.8005226449275362,0.003337758391807319,0.15942028985507237
CCL US,CCL US|45646,CCL US Equity,Carnival Corp,2024,Q4 24 ,2024Q4,,2024-12-20,15:15,0.23,,,,0.077,,0.15300000000000002,1.9870129870129873,0.14,0.06300000000000001,0.8181818181818183,Beat,0.006179000000000006,-0.1833,-0.17255498713953432,32360.6808,Consumer Discretionary,0.0055599682287529794,0.009134233518665607,0.003057982525814138,0.0060762509928514695,1.9870129870129871,0.0025019857029388412,0.8181818181818185
DRI US,DRI US|45645,DRI US Equity,Darden Restaurants Inc,2025,Q2 25 ,2025Q2,,2024-12-19,13:00,1.83,,,,2.017,,-0.18699999999999983,-0.09271194843827459,2.03,0.0129999999999999,0.0064452156668318794,Beat,0.160032,0.04536799999999998,0.03941492959577764,18784.8011,Consumer Discretionary,0.012697816976293236,0.01144680052542691,0.012616500906986926,-0.0011697003815600154,-0.0927119484382745,8.131606930631037e-05,0.006445215666831849
WDAY US,WDAY US|45622,WDAY US Equity,Workday Inc,2025,Q3 25 ,2025Q3,,2024-11-26,22:01,0.73,,,,1.753,,-1.023,-0.5835710211066742,1.89,0.137,0.07815173987450087,Beat,-0.054851000000000004,0.032131999999999994,0.023974786136953696,70937.85,Information Technology,0.007060405693152527,0.0027270350031753147,0.006548619672008666,-0.0038215846688333514,-0.5835710211066742,0.0005117860211438612,0.07815173987450097
EXPE US,EXPE US|45603,EXPE US Equity,Expedia Group Inc,2024,Q3 24 ,2024Q3,,2024-11-07,22:01,5.28,,,,6.1,,-0.8199999999999994,-0.13442622950819663,6.13,0.03000000000000025,0.004918032786885287,Beat,0.039916,-0.060592999999999994,-0.0641667845621775,22371.3385,Consumer Discretionary,0.03567064300261856,0.03072446901367472,0.03549607215594996,-0.0047716031422752395,-0.1344262295081967,0.00017457084666860218,0.004918032786885128
WMB US,WMB US|45602,WMB US Equity,Williams Cos Inc/The,2024,Q3 24 ,2024Q3,,2024-11-06,22:15,0.58,,,,0.411,,0.16899999999999998,0.41119221411192214,0.43,0.019000000000000017,0.046228710462287145,Beat,0.012211999999999995,0.0012100000000000344,-0.007375775305156651,64664.2997,Energy,0.008105560791705938,0.010933081998114986,0.007747408105560792,0.0031856738925541937,0.4111922141119221,0.0003581526861451464,0.04622871046228714
ALB US,ALB US|45602,ALB US Equity,Albemarle Corp,2024,Q3 24 ,2024Q3,,2024-11-06,22:15,-9.45,,,,-0.325,,-9.125,-28.076923076923077,-1.55,-1.225,-3.769230769230769,Miss,-0.030139000000000006,-0.13132,-0.1471741637282541,11727.4662,Materials,-0.015534175185407898,-0.0947083583884546,-0.0032571657646823012,-0.0914511926237723,-28.076923076923077,-0.012277009420725597,-3.769230769230769
AIG US,AIG US|45600,AIG US Equity,American International Group I,2024,Q3 24 ,2024Q3,,2024-11-04,22:16,0.72,,,,1.099,,-0.379,-0.3448589626933576,1.23,0.131,0.11919927206551412,Beat,-0.013773,-0.025269999999999973,-0.02765653786046829,48760.0026,Financials,0.01624405705229794,0.009508716323296355,0.014513998943475964,-0.005005282620179609,-0.3448589626933576,0.0017300581088219753,0.11919927206551408
