Event_ID,CAR_2_10,CAR_2_30
45616,-0.006240999999999999,-0.10284499999999999
45608,-0.031106,-0.06219699999999999
45603,-0.0016380000000000006,0.010775000000000007
45601,0.024361,-0.12278399999999998
45600,-0.085868,-0.10674399999999999
45597,0.018277,0.004047000000000007
45597,0.011705000000000004,-0.04509999999999999
45596,0.0,0.0
45595,-0.06816199999999999,-0.114309
45594,0.054651,0.120035
45594,-0.076858,-0.14642800000000003
45593,-0.008610000000000001,-0.045904
45590,0.004366999999999995,-0.047983
45589,-0.025955000000000006,-0.13551
45588,-0.12143400000000001,-0.217441
45588,0.0039039999999999925,-0.13291999999999998
45588,-0.058457,0.023346999999999986
45588,-0.005246000000000006,0.01636099999999999
45587,-0.011232000000000006,0.001479000000000008
45587,0.045093,0.031552000000000004
45587,-0.012956000000000006,-0.050683000000000006
45582,-0.03188600000000001,-0.08472300000000003
45580,-0.00887300000000001,0.09320499999999998
45560,-0.083227,-0.004645000000000024
45526,0.032694999999999995,-0.035278000000000004
45523,-0.023112000000000004,-0.12909400000000001
45511,-0.09943899999999999,-0.18580100000000002
45510,-0.035715,0.0024090000000000014
45510,-0.060355000000000006,-0.09979500000000001
45509,-0.040267000000000004,-0.005896000000000013
45505,-0.083463,-0.07050700000000001
45505,-0.060255,-0.006289000000000001
45505,0.04644699999999999,0.011937999999999985
45503,0.044346,0.07705400000000001
45499,-0.013227999999999997,-0.150892
45499,0.05453599999999999,0.09085299999999998
45498,0.009373999999999999,0.024445000000000005
45498,0.04768699999999999,0.080011
45497,0.061746,0.020084999999999985
45497,0.09265000000000001,0.029186999999999977
45497,0.053647,0.113854
45497,0.023902,-6.200000000000129e-05
45497,0.06517799999999999,0.07467599999999999
45497,0.030656999999999997,0.070237
45496,0.07077799999999998,0.07177399999999999
45496,0.024783999999999997,0.035477999999999996
45490,0.056584999999999996,0.07713899999999999
45489,0.039862999999999996,-0.010470000000000004
45469,-0.03029399999999999,-0.31284500000000004
45435,-0.062389999999999994,0.021886000000000013
45432,-0.063947,0.05475300000000002
45420,-0.047968,-0.030309999999999983
45419,-0.031563999999999995,-0.07028300000000003
45418,-0.034372,-0.051036
45418,0.05989900000000001,0.074147
45414,0.008558000000000001,-0.098865
45414,-0.021823000000000002,0.020815999999999998
45412,-0.027663,-0.14530200000000001
45412,-0.069827,-0.13037900000000002
45408,0.039846000000000006,0.016052000000000004
45408,0.023704000000000003,-0.024575
45407,-0.018746999999999993,-0.09483399999999999
45407,-0.037099999999999994,-0.13188899999999998
45406,-0.040177,-0.10795300000000001
45406,-0.004614999999999996,-0.02733199999999999
45406,-0.057211,-0.12102399999999998
45406,-0.0005090000000000034,-0.014406999999999996
45406,-0.030906000000000003,-0.112585
45406,-0.03494,-0.021702999999999993
45405,0.025714,-0.03815299999999999
45405,-0.036310999999999996,-0.06221899999999997
45400,-0.03068,-0.046121999999999996
45398,0.037704,-0.021653999999999996
45371,0.145405,0.067326
45344,-0.028958,-0.05853900000000001
45344,0.07705499999999998,0.22859699999999994
45343,0.024636,0.030399
45342,0.09130700000000001,-0.009932999999999985
45336,-0.005445000000000005,0.03685499999999999
45336,0.029527,-0.019403
45335,0.024345000000000012,0.07165100000000005
45335,0.025437999999999992,0.024693999999999994
45328,-0.035456,0.035768999999999995
45327,0.005685999999999998,-0.047689
45327,0.033311999999999994,0.039848999999999996
45324,-0.046909999999999986,-0.061392000000000016
45324,-0.0011750000000000007,-0.01798400000000001
45324,0.035133,0.032467
45322,-0.0024389999999999993,-0.019176000000000006
45321,-0.066583,-0.116801
45321,0.0038240000000000045,0.07347899999999999
45317,0.055566000000000004,0.049623
45316,0.011838000000000005,0.075564
45316,0.007784999999999999,0.0034809999999999997
45315,-0.008649999999999994,-0.02821600000000001
45315,-0.015868999999999998,-0.0008830000000000018
45315,0.014951,-0.008028
45307,-0.0023150000000000054,-0.088144
45644,-0.01545800000000001,-0.10093799999999997
45630,-0.007028000000000004,0.033242999999999995
